Cake_Flavor,Flour_Quantity (g),Sugar_Content (g),Butter_Quantity (g),Egg_Count,Milk_Quantity (ml),Oven_Temperature (°C),Baking_Time (min),Mixing_Time (min),Cooling_Time (min),Decoration_Time (min),Oven_Type,Frosting_Type,Ingredient_Source,Production_Cost (₹),Temperature_Humidity (%),Ingredient_Quality_Score,Baker_Experience (years),Customer_Rating,Cake_Quality,Cake_Quality_Encoded
7,267.8,211.0,124.1,2,172.3,205.1,42.9,15.2,11.5,13.9,0,3,3,271.4,59.3,7.3,11.0,3.6,2,2
2,267.3,194.7,159.4,3,191.4,199.4,31.6,16.7,11.7,12.4,2,1,2,298.8,50.5,8.7,12.0,4.5,2,2
7,290.4,186.8,150.9,1,136.5,190.4,43.3,7.8,20.9,10.2,1,0,3,306.0,43.8,9.1,4.0,4.0,1,1
5,273.6,171.4,158.3,2,129.9,207.0,34.1,11.8,20.5,18.2,1,0,3,231.0,52.2,8.8,7.0,3.3,2,2
7,312.7,204.9,134.9,2,154.2,234.7,36.0,9.9,14.994355296790683,11.4,1,2,1,364.4,45.0,7.5,1.0,4.5,2,2
3,310.1,184.0,150.9,2,196.3,224.3,30.0,11.3,18.2,10.6,1,0,3,323.1,59.3,7.0,7.0,4.7,2,2
7,300.0,228.8,139.1,2,144.8,186.3,27.9,11.7,15.4,12.9,1,3,2,276.7,52.9,7.3,3.0,3.1,2,2
7,217.5,206.1,141.5,4,256.1,200.2,41.2,9.8,5.0,19.3,2,2,1,404.1,50.4,10.0,7.0,4.7,1,1
7,282.4,236.4,131.4,5,209.2,211.0,29.4,7.2,23.7,7.4,0,1,2,221.1,51.7,6.4,9.0,2.9,0,0
4,274.3,198.8984699992949,178.0,4,201.9,199.6,28.8,7.7,14.3,8.7,1,3,2,254.9,53.6,7.9,5.0,4.0,2,2
0,283.8,221.8,152.5,1,209.3,180.9,32.4,10.6,18.8,11.4,2,3,1,312.0,62.8,6.3,14.0,4.0,0,0
6,254.9,205.6,130.5,3,192.8,187.4,26.4,11.1,22.7,16.1,2,3,2,209.2,53.5,7.2,5.0,4.1,2,2
7,240.6,187.1,184.9,2,195.7,209.0,35.4,8.2,15.7,3.9,1,0,5,240.3,50.4,7.8,4.0,3.7,2,2
9,294.9,199.4,120.4,2,226.2,237.5,30.9,9.3,18.9,8.6,1,2,3,331.5,54.8,8.3,1.0,5.0,2,2
2,266.4,180.9,149.2,2,215.4,188.8,43.0,13.5,12.4,16.6,1,3,2,400.5,55.3,6.8,2.0,2.7,0,0
3,299.3,196.7,165.3,3,188.3,184.8,43.2,10.0,17.4,8.0,0,1,1,173.6,58.2,9.0,4.0,4.0,1,1
5,257.2,193.5,163.2,2,178.2,218.9,34.9,11.4,17.0,18.1,1,3,2,214.9,51.1,7.6,8.0,2.6,2,2
7,338.1,198.8984699992949,124.1,3,180.8,202.1,28.3,14.5,10.5,18.7,2,2,2,324.1,48.0,6.9,3.0,3.8,0,0
5,317.7,203.9,120.0,2,164.8,200.22282749675747,33.4,10.4,14.994355296790683,8.6,0,0,2,327.3,50.9,8.1,3.0,4.3,2,2
0,288.5,198.8984699992949,142.7,3,140.2,195.3,32.0,8.6,9.9,9.3,1,3,2,235.2,59.3,7.0,9.0,4.2,2,2
2,270.9,229.3,153.4,4,157.6,196.1,47.7,8.5,15.7,12.7,1,1,1,311.35,53.6,5.0,4.0,3.6,0,0
3,311.1,178.1,121.9,3,224.4,211.4,32.3,11.9,19.8,8.0,1,3,2,472.1,50.8,6.7,1.0,3.9,0,0
5,292.1,175.1,144.2,2,177.2,202.0,36.8,5.5,17.5,9.0,1,1,3,299.8,52.0,9.2,4.0,4.3,1,1
7,286.4,192.2,142.03971788134422,4,194.7,178.1,40.2,14.5,16.7,5.2,1,0,1,302.1,66.1,9.1,6.0,4.0,1,1
2,319.7,174.7,162.8,2,180.9,196.3,46.6,13.5,9.2,6.3,1,3,2,342.4,49.0,6.6,6.0,4.2,0,0
5,338.6,237.3,128.7,3,146.1,235.2,32.2,6.0,14.9,19.3,2,1,2,412.6,50.7,6.5,8.0,3.9,0,0
5,242.3,191.0,135.3,2,169.5,218.5,23.3,8.5,7.9,12.2,2,3,1,263.1,62.0,7.5,4.0,3.0,3,3
7,247.2,156.6,157.5,2,154.8,221.6,36.0,8.5,14.6,6.8,1,1,2,420.5,47.8,7.2,5.0,3.6,2,2
0,254.2,199.6,155.1,3,165.3,186.3,44.1,11.6,10.5,10.9,1,0,2,277.9,45.1,7.1,10.0,3.6,2,2
5,236.7,207.8,147.9,2,153.5,204.3,38.1,7.7,22.3,15.1,1,2,1,183.0,48.3,8.8,7.0,4.9,2,2
1,275.8,187.6,162.0,2,194.8,215.3,30.6,3.0,11.1,13.6,1,2,1,416.2,51.5,8.0,9.0,3.0,2,2
6,300.4,173.7,146.5,3,207.6,199.5,32.3,13.7,20.4,19.1,1,0,2,362.3,49.9,6.6,8.0,3.6,0,0
4,277.2,193.4,174.7,4,179.4,220.1,28.1,3.1,20.5,9.4,1,3,2,356.1,53.5,6.7,5.0,3.4,0,0
2,261.1,186.5,115.1,5,130.6,186.1,33.2,15.1,5.3,5.7,1,2,1,269.4,56.6,7.8,14.0,4.9,2,2
7,323.6,178.8,137.1,2,142.9,201.7,28.0,8.8,20.2,15.4,1,1,2,309.2,59.6,7.6,11.0,3.7,2,2
7,282.8,177.6,136.4,2,201.0,189.5,38.1,10.0,16.1,9.8,2,3,2,224.1,53.4,6.4,3.0,3.7,0,0
6,290.2,198.7,134.3,3,156.8,226.6,39.0,9.2,10.0,9.7,2,3,1,415.7,55.3,10.0,4.0,4.1,1,1
3,325.0,216.8,148.5,2,156.8,197.4,35.7,8.7,14.3,4.4,1,0,1,273.9,53.5,6.4,4.0,3.6,0,0
2,273.8,198.8984699992949,142.4,3,180.5,195.0,42.0,10.2,12.5,5.2,2,3,1,273.2,59.0,9.3,15.0,3.6,1,1
2,278.4,169.4,156.4,2,156.0,182.6,44.8,9.2,11.0,18.9,1,0,3,259.1,57.6,6.7,7.0,3.6,0,0
4,263.6,209.3,120.7,3,128.3,212.9,46.5,7.5,18.1,18.0,1,2,2,311.1,50.9,6.9,2.0,3.8,0,0
2,278.4,213.3,139.1,3,152.6,205.7,36.0,11.8,12.6,14.8,0,0,2,427.9,55.0,9.4,2.0,4.3,1,1
9,249.1,231.6,131.5,3,166.2,198.0,30.7,9.3,17.8,6.8,0,0,2,207.5,51.2,7.3,15.0,3.7,2,2
6,297.0,179.2,143.9,1,162.0,208.6,20.0,15.9,14.8,7.7,2,0,1,274.2,45.6,8.6,9.0,4.5,2,2
4,258.0,194.3,134.5,2,203.1,217.7,31.4,7.3,14.4,7.6,1,0,1,311.35,57.2,8.9,14.0,4.2,2,2
2,323.3,208.1,139.8,2,181.1,201.6,24.8,11.5,9.0,21.7,2,2,3,247.7,56.1,6.4,2.0,3.5,0,0
2,262.7,185.8,129.2,4,178.9,205.7,35.2,8.4,12.8,12.2,1,3,2,380.0,52.8,9.0,6.0,4.6,1,1
6,288.3,207.7,142.2,2,222.3,207.5,41.5,8.1,6.2,9.5,1,1,2,385.1,47.1,8.5,8.0,4.2,2,2
1,257.8,195.0,150.4,4,138.6,175.7,40.9,9.9,23.8,4.6,1,3,1,285.8,54.7,6.8,5.0,4.5,0,0
7,314.8,180.7,109.5,2,241.8,206.2,41.6,11.9,11.9,15.9,1,0,2,364.2,62.3,7.6,2.0,3.9,2,2
7,257.6,182.0,132.5,1,246.3,177.0,23.1,12.4,8.0,7.6,1,0,2,226.5,47.9,6.7,8.0,3.1,0,0
6,352.6,227.0,131.9,3,174.7,198.4,23.2,9.5,15.8,6.3,1,0,3,480.8,47.8,6.4,7.0,3.6,0,0
3,248.6,178.5,139.1,4,166.5,207.9,45.3,14.7,15.3,6.7,1,1,3,317.8,60.7,8.7,3.0,3.4,2,2
4,240.2,176.2,157.3,2,230.9,175.0,20.0,12.5,14.3,10.3,2,1,1,263.7,52.9,7.2,5.0,4.4,2,2
1,315.5,202.8,176.5,4,170.2,199.1,40.6,10.9,19.0,11.6,2,2,2,448.6,47.5,8.0,2.0,3.1,2,2
9,259.4,194.9,149.9,3,190.2,192.9,33.5,12.1,16.0,2.6,1,3,1,217.3,46.6,9.4,11.0,3.2,1,1
2,277.7,198.8984699992949,139.8,3,187.5,194.5,32.3,7.0,15.7,9.9,1,3,1,272.1,44.9,8.1,10.0,4.1,2,2
6,267.5,185.9,145.5,2,195.1,211.9,36.6,13.4,17.1,8.3,1,3,2,311.35,54.8,7.5,5.0,3.9,2,2
4,240.9,181.2,164.6,3,148.5,236.8,49.5,6.1,13.8,6.6,1,2,1,227.9,59.0,10.0,6.0,3.8,1,1
7,275.3,183.9,139.1,2,193.3,211.1,28.6,11.3,8.7,13.3,1,2,2,256.8,52.8,8.4,9.0,3.7,2,2
2,330.4,196.7,144.2,2,153.6,198.7,31.8,9.8,16.1,9.9,2,1,3,359.1,57.8,9.1,9.0,4.3,1,1
8,317.8,189.7,127.9,4,160.8,180.2,35.156114519427405,5.7,15.0,1.1,2,1,2,211.4,45.3,5.1,11.0,2.6,0,0
2,286.1,180.2,159.1,3,212.4,224.1,28.0,6.3,18.2,6.0,1,0,2,271.7,46.3,7.9,3.0,3.6,2,2
7,323.0,196.7,124.8,3,163.4,195.7,41.8,9.9,15.9,11.5,0,0,2,280.4,58.6,8.4,8.0,3.3,2,2
9,247.0,216.4,146.1,4,159.8,176.5,34.6,9.7,12.9,4.9,1,0,3,414.9,65.0,8.7,13.0,4.6,2,2
6,267.4,212.1,152.8,3,185.0,182.4,20.0,7.7,16.2,3.4,2,0,2,333.4,61.8,7.1,8.0,5.0,2,2
8,292.3,180.9,136.3,2,231.1,181.0,35.9,8.8,16.7,16.5,2,0,2,541.4,51.6,7.2,10.0,4.1,2,2
7,273.6,225.2,124.1,5,178.2,182.9,35.7,5.6,18.5,17.2,1,1,1,394.1,45.1,9.5,14.0,4.3,1,1
6,269.8,214.5,130.5,3,221.7,216.6,36.7,5.7,22.6,8.6,1,3,1,269.9,52.9,8.5,2.0,3.1,2,2
6,243.5,198.5,132.7,3,221.1,201.5,40.5,9.1,9.8,8.6,0,2,2,384.3,46.4,8.6,11.0,5.0,2,2
6,225.1,169.5,122.2,1,177.5,207.5,39.8,4.5,14.994355296790683,12.0,2,1,1,313.6,49.7,6.9,3.0,3.9,0,0
0,309.5,195.1,131.6,1,178.2,166.4,35.0,9.3,9.7,4.1,2,3,1,381.6,59.8,6.2,10.0,4.6,0,0
7,286.5,243.3,117.7,1,184.8,211.7,44.2,11.4,13.8,8.8,1,0,1,304.9,65.8,6.6,7.0,3.6,0,0
2,313.3,200.1,150.6,5,177.2,209.1,32.0,9.4,12.5,13.9,0,3,3,193.4,52.8,5.5,7.0,3.1,0,0
2,264.0,198.8984699992949,144.9,3,191.2,175.4,37.3,11.4,14.994355296790683,5.4,1,2,3,325.5,43.7,5.6,8.0,3.8,0,0
2,256.0,191.0,143.4,5,187.0,181.3,28.0,7.7,14.3,14.0,1,0,1,357.4,58.5,10.0,3.0,4.1,1,1
5,278.2,192.3,131.6,2,143.7,219.1,20.0,4.0,20.6,14.5,0,0,2,278.1,53.5,8.7,2.0,4.9,2,2
4,311.1,181.4,133.8,1,158.3,189.5,28.7,11.6,6.0,12.6,2,0,2,253.9,64.8,6.5,7.0,3.7,0,0
0,270.3,194.6,125.1,3,191.1,216.5,35.8,9.1,11.8,20.4,2,1,2,362.9,54.7,9.2,10.0,3.3,1,1
8,308.8,198.8984699992949,148.7,2,155.9,198.4,22.2,6.7,14.7,18.5,1,3,3,251.5,57.6,8.7,5.0,4.2,2,2
7,248.3,229.5,118.7,4,201.0,190.7,27.9,8.9,14.2,5.3,1,0,2,296.1,52.9,8.7,11.0,3.5,2,2
7,272.6,182.1,139.8,3,179.4,196.1,48.8,7.6,5.0,8.8,1,2,3,455.4,49.5,6.2,3.0,5.0,0,0
7,275.6,227.8,127.8,4,212.7,200.22282749675747,32.7,12.3,15.6,11.8,1,2,3,286.3,58.6,7.3,1.0,3.6,2,2
2,328.5,213.0,139.1,3,174.4,204.6,38.6,7.1,10.6,6.2,2,3,2,356.1,51.1,5.8,2.0,4.3,0,0
2,285.2,209.7,142.03971788134422,3,194.8,181.9,28.1,7.4,17.1,13.7,0,2,2,418.0,58.7,6.2,2.0,3.6,0,0
6,356.2,204.9,138.2,3,133.8,175.0,24.0,9.8,15.5,16.9,2,0,1,194.7,55.7,8.4,8.0,4.2,2,2
1,240.1,179.5,121.6,2,137.7,178.7,26.9,10.0,17.8,5.2,2,0,3,328.6,55.5,8.8,4.0,3.8,2,2
2,282.4,187.9,118.6,5,155.6,185.4,43.5,9.2,16.8,7.3,1,3,1,396.9,44.2,7.2,10.0,3.8,2,2
2,284.2,214.9,148.4,3,188.7,208.3,32.7,3.9,12.3,4.8,1,1,2,271.8,49.9,5.4,6.0,3.2,0,0
8,301.2,175.7,142.03971788134422,2,156.1,186.8,36.0,5.1,17.3,6.8,1,0,2,227.9,47.1,9.7,3.0,3.8,1,1
7,253.3,177.9,146.5,4,204.2,211.4,29.3,10.4,20.2,7.7,1,1,2,431.8,45.8,8.1,14.0,4.0,2,2
4,352.7,202.0,141.6,3,191.3,214.0,40.9,6.5,17.2,10.8,1,0,1,246.8,50.7,6.6,7.0,4.5,0,0
0,278.4,181.6,141.9,3,164.6,215.6,46.2,11.5,12.7,8.6,2,2,2,417.0,61.7,10.0,7.0,4.9,1,1
1,246.3,214.7,140.2,2,185.7,235.2,53.0,3.0,9.5,10.2,1,3,2,307.4,48.7,7.5,2.0,3.4,2,2
7,277.4,182.1,142.2,2,165.1,206.2,40.2,8.5,6.4,1.3,1,0,2,523.6,56.4,9.7,4.0,3.5,1,1
0,267.7,198.8984699992949,127.1,2,188.8,208.2,27.3,6.3,14.994355296790683,8.2,1,1,3,350.5,53.3,7.9,1.0,4.3,2,2
5,278.4,202.5,123.2,2,163.2,188.9,20.0,5.5,22.2,15.0,1,2,2,227.4,48.0,7.7,8.0,3.3,2,2
9,320.0,186.5,140.3,2,191.7,170.5,45.6,5.3,11.8,11.0,1,0,2,545.8,63.5,6.6,0.0,2.8,0,0
5,279.6,190.8,176.3,3,231.8,203.6,20.2,9.0,14.994355296790683,2.8,1,2,1,390.7,51.7,6.9,9.0,4.3,0,0
2,274.2,183.3,155.2,3,145.4,179.9,34.4,7.7,11.4,8.2,0,1,2,242.2,46.1,6.7,3.0,2.7,0,0
5,315.5,195.1,120.1,4,158.3,179.6,43.1,8.0,13.5,11.6,1,1,2,389.6,59.2,8.3,8.0,3.8,2,2
5,317.6,179.0,133.7,3,159.4,182.3,48.5,6.4,10.3,6.7,1,3,3,455.3,58.8,8.0,6.0,4.4,2,2
4,211.7,191.1,154.0,3,188.7,209.4,27.8,12.4,14.7,12.7,1,0,3,329.2,47.7,7.0,2.0,3.6,2,2
8,302.1,212.7,177.1,3,208.6,200.22282749675747,36.3,9.8,16.4,17.7,1,3,1,227.0,61.1,8.9,11.0,4.0,2,2
0,278.9,176.6,139.1,3,135.1,200.9,34.0,8.8,11.1,6.9,2,1,3,291.4,51.3,5.9,10.0,3.5,0,0
2,241.0,186.5,134.5,3,172.6,182.9,29.2,11.8,14.5,13.4,2,1,2,299.8,57.4,7.2,12.0,3.0,2,2
8,312.3,206.9,156.4,1,179.2,193.9,44.9,10.0,19.5,5.6,2,2,3,258.9,47.2,8.0,3.0,3.7,2,2
5,278.4,165.7,143.1,2,210.4,225.1,39.6,7.5,14.994355296790683,10.8,1,0,2,202.7,49.8,7.9,4.0,3.2,2,2
3,298.6,196.7,136.0,4,153.3,194.2,25.5,10.8,20.1,12.5,1,3,1,227.1,49.1,5.9,6.0,3.3,0,0
3,322.4,220.9,139.4,3,204.3,190.8,33.4,14.8,17.0,3.8,0,1,2,368.3,57.7,7.8,6.0,4.1,2,2
2,359.6,171.5,139.6,3,188.0,223.8,32.0,9.0,23.5,13.6,1,3,1,264.6,52.2,7.6,7.0,2.7,2,2
4,252.9,198.8984699992949,166.2,4,252.8,198.7,38.5,11.3,15.7,4.2,2,1,2,224.2,49.6,8.7,2.0,3.6,2,2
2,229.4,196.1,118.2,1,178.2,193.3,50.3,13.3,16.7,13.1,1,0,1,311.35,52.9,6.1,3.0,4.3,0,0
7,302.7,176.8,147.8,3,206.9,177.1,37.7,10.2,10.7,12.5,1,0,3,282.6,44.3,8.2,12.0,5.0,2,2
9,269.8,218.5,177.9,2,170.3,199.5,32.8,12.9,14.994355296790683,5.8,2,0,2,330.6,47.5,5.9,11.0,3.7,0,0
2,239.5,198.8984699992949,174.2,3,195.1,193.2,34.2,9.2,18.4,4.8,1,0,2,370.8,52.9,7.9,6.0,4.4,2,2
8,275.3,198.0,150.1,2,198.5,226.7,38.2,3.0,18.7,13.2,1,2,3,278.5,49.1,7.9,1.0,2.9,2,2
2,305.7,185.1,126.1,3,196.5,180.9,21.1,5.9,5.7,10.284815218873584,1,3,3,255.8,52.8,7.9,3.0,5.0,2,2
2,273.0,238.6,155.2,2,192.5,185.3,43.9,11.6,12.4,12.4,2,3,2,224.3,52.6,9.5,14.0,4.5,1,1
6,254.0,212.8,170.8,3,196.7,192.7,36.3,15.1,19.0,14.7,2,0,1,461.0,59.3,9.3,7.0,3.9,1,1
0,270.6,209.0,129.5,4,217.6,210.3,34.0,7.6,11.7,11.7,1,3,3,458.0,58.6,5.7,14.0,5.0,0,0
3,277.3,225.5,145.4,2,178.2,183.5,31.7,14.6,14.994355296790683,12.4,2,1,3,341.1,58.7,6.7,5.0,3.0,0,0
0,228.0,178.2,134.5,2,133.8,217.8,34.5,6.7,14.4,0.5,0,3,1,315.9,50.1,7.2,2.0,5.0,2,2
0,273.2,228.1,128.1,4,228.9,191.0,27.4,8.7,18.1,6.9,1,1,1,185.3,63.7,5.7,3.0,4.5,0,0
7,240.2,190.4,132.7,3,182.9,178.3,22.0,9.8,22.2,7.9,2,2,2,351.4,59.8,6.4,1.0,5.0,0,0
2,302.8,202.6,140.7,3,155.9,186.2,39.3,11.3,10.9,3.1,1,2,2,216.8,48.8,8.3,14.0,3.4,2,2
2,235.4,192.4,123.9,3,142.9,179.9,29.0,11.6,17.7,7.3,1,0,1,299.5,52.2,9.2,6.0,3.1,1,1
6,318.3,167.8,121.9,2,188.5,180.8,36.8,9.7,15.9,11.1,2,1,1,371.6,46.2,9.3,11.0,3.9,1,1
9,264.8,218.4,142.03971788134422,3,179.4,237.5,33.4,17.3,13.0,3.3,2,0,2,251.7,51.8,6.0,3.0,4.2,0,0
9,260.8,168.3,144.7,2,149.0,200.5,45.3,10.9,18.2,7.7,1,3,2,310.1,49.9,7.1,5.0,3.5,2,2
8,288.4,179.0,117.6,4,177.3,217.6,38.8,8.0,16.5,6.0,1,0,2,232.7,50.8,7.5,4.0,3.7,2,2
5,251.9,187.0,142.03971788134422,3,217.0,192.1,43.8,15.3,13.3,13.0,2,3,1,423.6,56.7,7.2,6.0,4.3,2,2
2,287.8,167.0,172.3,2,241.2,208.7,41.1,10.7,15.6,2.3,2,1,2,378.2,55.8,6.5,10.0,5.0,0,0
2,255.5,177.1,122.7,3,182.4,186.7,49.1,13.8,11.3,11.8,1,0,1,334.7,50.2,7.1,4.0,3.8,2,2
4,260.4,200.6,134.7,2,182.3,232.1,22.5,5.1,19.4,9.1,1,1,2,299.0,51.6,7.3,4.0,4.9,2,2
9,292.6,188.9,159.0,1,200.1,194.4,46.7,10.5,12.5,17.5,1,1,2,415.7,43.0,9.4,11.0,3.3,1,1
3,245.0,190.4,117.8,3,222.7,186.2,28.7,9.1,11.2,16.1,1,0,3,396.3,48.2,5.8,11.0,3.2,0,0
2,242.0,179.7,117.8,1,184.3,181.0,26.3,8.4,20.3,5.0,1,1,1,332.0,48.6,9.4,5.0,4.4,1,1
1,286.7,196.4,127.8,3,190.0,182.5,25.0,10.5,14.994355296790683,8.8,1,0,3,231.2,47.7,8.7,9.0,4.9,2,2
2,277.0,189.3,160.1,4,166.3,181.0,31.7,13.4,16.6,9.5,1,2,1,252.1,48.1,8.5,11.0,3.2,2,2
2,283.8,170.3,142.03971788134422,3,173.4,232.5,38.4,9.5,17.6,1.2,2,2,3,246.6,55.7,6.0,5.0,3.2,0,0
1,289.7,191.6,138.1,4,159.9,194.9,46.1,14.3,12.4,5.7,1,1,1,437.4,52.0,7.3,3.0,4.2,2,2
7,279.9,175.2,133.0,2,150.0,193.8,20.0,6.3,13.7,10.6,2,3,3,311.35,47.9,7.5,4.0,3.7,2,2
0,300.7,216.7,150.0,1,146.1,198.7,37.4,10.9,13.8,5.7,1,2,2,297.1,55.8,7.6,4.0,4.4,2,2
2,281.3,188.1,174.2,3,154.1,227.7,27.1,11.6,15.3,9.1,0,3,2,320.6,46.9,7.1,1.0,5.0,2,2
6,226.5,196.7,139.1,2,152.4,181.2,25.0,3.0,14.8,9.5,2,1,2,396.4,45.1,8.2,2.0,3.7,2,2
3,231.5,218.6,135.5,2,188.2,223.6,30.6,11.4,12.9,8.4,2,2,3,294.1,44.7,9.1,15.0,5.0,1,1
7,367.0,192.9,177.4,4,193.5,192.9,35.8,9.2,11.6,12.0,0,0,1,328.6,50.5,8.4,3.0,4.4,2,2
0,277.9,208.4,161.1,2,165.7,196.3,29.7,11.2,20.2,11.7,1,0,2,243.3,61.6,7.6,4.0,4.1,2,2
2,315.4,165.6,143.5,2,154.7,189.6,25.1,13.6,18.2,5.1,1,2,3,242.2,49.6,7.2,0.0,3.8,2,2
6,266.7,218.5,110.9,2,178.2,195.9,31.7,10.7,12.9,12.6,2,2,1,275.1,57.2,8.0,3.0,3.9,2,2
7,276.0,181.1,131.7,1,165.1,189.4,39.6,9.2,9.9,16.7,1,3,2,487.2,48.9,9.1,4.0,5.0,1,1
2,263.5,197.3,132.3,2,161.0,193.1,38.2,5.5,22.9,16.4,0,0,3,455.2,51.9,7.9,10.0,4.6,2,2
7,278.4,182.5,145.4,2,138.4,192.0,30.9,9.8,20.4,17.3,1,0,2,282.5,56.0,7.3,3.0,2.5,2,2
2,286.9,184.2,134.7,2,196.1,206.2,33.6,14.3,13.0,18.9,2,1,2,521.7,56.3,10.0,6.0,5.0,1,1
3,261.1,191.9,128.8,4,255.3,206.8,28.8,3.0,22.5,18.4,2,3,2,457.7,46.7,6.6,9.0,4.3,0,0
7,233.5,197.0,139.1,2,172.5,200.5,36.8,13.5,14.994355296790683,3.6,2,2,2,215.1,56.9,6.7,1.0,3.4,0,0
2,369.8,194.9,142.03971788134422,2,167.8,226.7,41.9,11.9,10.1,7.6,1,3,3,404.8,51.5,6.6,4.0,3.9,0,0
5,272.5,195.4,112.4,2,187.5,217.7,28.7,9.8,21.4,10.9,2,2,2,292.1,60.7,6.9,10.0,5.0,0,0
7,306.4,170.5,133.3,1,188.5,223.0,31.0,11.8,13.5,11.0,0,1,2,362.7,56.8,6.9,3.0,3.1,0,0
8,311.2,196.7,151.6,2,122.4,200.22282749675747,39.5,13.4,16.8,5.2,2,2,2,505.7,63.8,9.7,6.0,4.1,1,1
1,263.2,200.3,171.0,4,201.0,182.4,35.156114519427405,8.7,13.0,8.0,1,1,2,268.7,52.9,6.0,3.0,3.9,0,0
5,303.3,205.0,131.0,2,258.4,202.9,40.5,10.3,14.994355296790683,13.6,1,3,3,242.5,57.0,7.5,5.0,3.9,2,2
3,259.1,189.0,134.4,4,180.1,205.2,33.6,10.0,14.0,14.9,1,0,2,234.9,61.4,9.7,7.0,4.6,1,1
6,248.7,180.3,140.0,4,174.9,184.3,26.7,14.6,14.994355296790683,7.4,1,2,2,231.6,51.7,6.4,1.0,4.9,0,0
2,325.5,198.6,152.3,4,206.9,203.8,43.5,10.0,16.5,8.8,2,3,1,302.0,54.9,6.8,2.0,3.8,0,0
0,272.7,201.6,116.8,2,202.1,176.1,28.5,10.4,14.5,13.4,2,2,1,284.6,58.7,5.6,6.0,4.5,0,0
5,297.1,198.8984699992949,112.4,4,183.9,193.1,33.3,12.8,16.6,9.2,1,1,2,425.4,59.2,7.7,3.0,4.2,2,2
0,292.8,196.7,168.6,4,206.0,200.22282749675747,31.9,11.5,20.4,0.8,1,3,1,182.3,55.7,8.4,4.0,3.9,2,2
3,301.9,234.4,123.0,2,207.9,205.2,34.3,10.7,18.7,9.2,1,0,1,466.7,56.2,8.2,8.0,4.0,2,2
5,235.5,168.9,139.1,5,146.8,212.1,27.4,6.0,20.8,7.0,1,1,2,311.35,66.9,7.6,1.0,4.8,2,2
3,259.6,186.9,124.6,3,147.4,172.5,42.6,8.7,15.8,9.2,1,2,1,309.1,51.0,7.0,6.0,4.3,2,2
8,267.4,202.6,134.9,3,144.2,164.1,38.5,11.1,22.3,17.8,1,2,1,546.4,52.8,9.3,9.0,5.0,1,1
5,252.8,187.9,145.6,2,139.6,229.1,32.6,10.4,12.6,12.9,2,0,2,307.3,51.8,8.3,3.0,3.2,2,2
6,293.5,194.6,111.5,2,207.5,182.2,33.1,9.6,14.994355296790683,7.1,2,2,2,506.0,49.8,8.1,3.0,4.4,2,2
7,326.5,165.1,139.1,3,207.6,190.1,32.3,12.1,13.7,9.7,1,1,2,243.2,55.8,8.1,6.0,5.0,2,2
1,334.4,217.2,142.03971788134422,1,193.5,183.6,36.0,16.5,14.7,4.9,1,3,3,322.5,57.1,5.6,10.0,3.1,0,0
0,266.9,167.8,124.9,2,246.9,200.22282749675747,28.8,10.2,20.9,15.2,1,3,1,345.0,60.2,10.0,8.0,5.0,1,1
2,288.3,171.1,120.9,1,168.9,215.1,26.6,12.0,14.6,7.9,1,2,1,225.8,43.8,5.7,1.0,3.6,0,0
7,294.2,178.3,145.5,3,158.4,193.1,33.2,9.4,14.994355296790683,16.0,2,3,2,311.35,54.2,9.5,5.0,5.0,1,1
6,301.2,198.8984699992949,144.0,3,182.3,210.0,40.1,6.6,17.6,16.5,2,2,2,312.1,58.9,6.9,14.0,3.8,0,0
2,251.6,198.8984699992949,121.3,3,221.6,202.9,47.3,9.1,16.9,16.3,1,2,2,283.5,54.0,9.0,6.0,3.6,1,1
2,360.5,177.6,118.5,2,161.1,203.3,36.5,10.6,16.3,12.8,1,0,1,251.6,57.1,8.5,6.0,2.8,2,2
5,314.4,223.9,162.7,5,178.2,209.1,41.5,9.8,21.1,13.4,2,0,3,310.5,52.5,7.0,5.0,3.6,2,2
7,315.5,193.2,127.5,3,176.0,198.1,41.5,10.3,9.4,13.5,0,2,2,296.3,57.8,7.6,7.0,5.0,2,2
9,327.4,204.9,115.0,3,195.9,190.6,37.6,4.8,18.1,11.8,1,1,1,444.5,45.6,8.8,9.0,4.9,2,2
7,297.7,175.3,135.5,3,183.6,214.1,38.7,8.6,15.5,5.0,1,3,2,494.3,51.7,6.4,12.0,3.6,0,0
2,247.8,194.4,131.3,3,166.4,200.9,31.9,5.2,11.2,0.6,1,3,1,409.8,53.4,7.3,14.0,5.0,2,2
0,273.3,192.8,139.1,5,211.6,198.1,29.1,10.9,23.5,15.8,1,1,3,395.3,55.5,7.4,8.0,4.2,2,2
5,233.5,181.5,129.4,3,109.6,200.1,27.4,9.9,14.2,10.5,2,3,3,331.5,56.1,10.0,5.0,4.1,1,1
2,293.0,194.4,132.8,3,168.0,189.2,33.5,9.4,11.0,4.7,2,1,1,185.9,59.5,9.1,3.0,4.2,1,1
7,272.3,167.6,142.5,4,206.9,180.5,37.1,5.5,17.2,10.2,2,1,1,357.9,65.1,6.9,4.0,3.5,0,0
6,276.6,205.0,128.7,2,140.8,189.0,32.2,9.5,14.0,11.0,1,2,2,315.3,57.3,7.1,4.0,3.5,2,2
2,327.4,188.0,147.2,2,158.2,201.9,34.6,14.4,5.9,4.9,0,3,2,340.5,47.0,7.7,12.0,5.0,2,2
